genres,movie_id,budget,title,popularity,release_date,revenue,ROI,Director
Adventure,4476,30000000,Legends of the Fall,12.199047,12/16/1994,160638883.0,435.4629433333334,Edward Zwick
Drama,4476,30000000,Legends of the Fall,12.199047,12/16/1994,160638883.0,435.4629433333334,Edward Zwick
Romance,4476,30000000,Legends of the Fall,12.199047,12/16/1994,160638883.0,435.4629433333334,Edward Zwick
War,4476,30000000,Legends of the Fall,12.199047,12/16/1994,160638883.0,435.4629433333334,Edward Zwick
Drama,28313,17000000,Losing Isaiah,7.698526,3/17/1995,7603766.0,-55.27196470588235,Stephen Gyllenhaal
Drama,3036,45000000,Mary Shelley's Frankenstein,14.287753,11/4/1994,112006296.0,148.90288,Kenneth Branagh
Horror,3036,45000000,Mary Shelley's Frankenstein,14.287753,11/4/1994,112006296.0,148.90288,Kenneth Branagh
Science Fiction,3036,45000000,Mary Shelley's Frankenstein,14.287753,11/4/1994,112006296.0,148.90288,Kenneth Branagh
Romance,3036,45000000,Mary Shelley's Frankenstein,14.287753,11/4/1994,112006296.0,148.90288,Kenneth Branagh
Drama,1945,31000000,Nell,5.930957,12/23/1994,106683817.0,244.14134516129033,Michael Apted
Thriller,1945,31000000,Nell,5.930957,12/23/1994,106683817.0,244.14134516129033,Michael Apted
Crime,241,34000000,Natural Born Killers,11.226856,8/25/1994,50282766.0,47.890488235294114,Oliver Stone
Thriller,241,34000000,Natural Born Killers,11.226856,8/25/1994,50282766.0,47.890488235294114,Oliver Stone
Drama,241,34000000,Natural Born Killers,11.226856,8/25/1994,50282766.0,47.890488235294114,Oliver Stone
Action,6950,50000000,Outbreak,13.676444,3/10/1995,189859560.0,279.71912,Wolfgang Petersen
Drama,6950,50000000,Outbreak,13.676444,3/10/1995,189859560.0,279.71912,Wolfgang Petersen
Science Fiction,6950,50000000,Outbreak,13.676444,3/10/1995,189859560.0,279.71912,Wolfgang Petersen
Thriller,6950,50000000,Outbreak,13.676444,3/10/1995,189859560.0,279.71912,Wolfgang Petersen
Thriller,101,16000000,Leon: The Professional,20.477329,9/14/1994,45284974.0,183.03108749999998,Luc Besson
Crime,101,16000000,Leon: The Professional,20.477329,9/14/1994,45284974.0,183.03108749999998,Luc Besson
Drama,101,16000000,Leon: The Professional,20.477329,9/14/1994,45284974.0,183.03108749999998,Luc Besson
Comedy,63020,11000000,The Perez Family,1.433544,5/12/1995,2832826.0,-74.24703636363637,Mira Nair
Drama,63020,11000000,The Perez Family,1.433544,5/12/1995,2832826.0,-74.24703636363637,Mira Nair
Romance,63020,11000000,The Perez Family,1.433544,5/12/1995,2832826.0,-74.24703636363637,Mira Nair
Thriller,680,8000000,Pulp Fiction,140.950236,9/10/1994,213928762.0,2574.109525,Quentin Tarantino
Crime,680,8000000,Pulp Fiction,140.950236,9/10/1994,213928762.0,2574.109525,Quentin Tarantino
Comedy,25296,400000,Pushing Hands,1.638622,2/1/1992,152322.0,-61.919500000000006,Ang Lee
Drama,25296,400000,Pushing Hands,1.638622,2/1/1992,152322.0,-61.919500000000006,Ang Lee
Action,12106,32000000,The Quick and the Dead,7.54701,2/9/1995,18552460.0,-42.0235625,Sam Raimi
Western,12106,32000000,The Quick and the Dead,7.54701,2/9/1995,18552460.0,-42.0235625,Sam Raimi
Drama,161495,22000000,Roommates,3.395867,3/1/1995,12400000.0,-43.63636363636363,Peter Yates
Comedy,161495,22000000,Roommates,3.395867,3/1/1995,12400000.0,-43.63636363636363,Peter Yates
Drama,3586,15000000,Prêt-à-Porter,6.259433,12/23/1994,11300653.0,-24.662313333333334,Robert Altman
Comedy,3586,15000000,Prêt-à-Porter,6.259433,12/23/1994,11300653.0,-24.662313333333334,Robert Altman
Animation,22586,35000000,The Swan Princess,8.910462,11/18/1994,9771658.0,-72.08097714285714,Richard Rich
Action,2636,45000000,The Specialist,10.388183,10/7/1994,170362582.0,278.58351555555555,Luis Llosa
Thriller,2636,45000000,The Specialist,10.388183,10/7/1994,170362582.0,278.58351555555555,Luis Llosa
Action,2164,55000000,Stargate,13.328924,10/27/1994,196567262.0,257.3950218181818,Roland Emmerich
Adventure,2164,55000000,Stargate,13.328924,10/27/1994,196567262.0,257.3950218181818,Roland Emmerich
Science Fiction,2164,55000000,Stargate,13.328924,10/27/1994,196567262.0,257.3950218181818,Roland Emmerich
Fantasy,11395,22000000,The Santa Clause,9.665424,11/10/1994,189833357.0,762.8788954545454,John Pasquin
Drama,11395,22000000,The Santa Clause,9.665424,11/10/1994,189833357.0,762.8788954545454,John Pasquin
Comedy,11395,22000000,The Santa Clause,9.665424,11/10/1994,189833357.0,762.8788954545454,John Pasquin
Family,11395,22000000,The Santa Clause,9.665424,11/10/1994,189833357.0,762.8788954545454,John Pasquin
Drama,278,25000000,The Shawshank Redemption,51.645403,9/23/1994,28341469.0,13.365875999999998,Frank Darabont
Crime,278,25000000,The Shawshank Redemption,51.645403,9/23/1994,28341469.0,13.365875999999998,Frank Darabont
Action,9067,25000000,Tank Girl,7.602087,3/31/1995,4064495.0,-83.74202,Rachel Talalay
Comedy,9067,25000000,Tank Girl,7.602087,3/31/1995,4064495.0,-83.74202,Rachel Talalay
Fantasy,9067,25000000,Tank Girl,7.602087,3/31/1995,4064495.0,-83.74202,Rachel Talalay
Science Fiction,9067,25000000,Tank Girl,7.602087,3/31/1995,4064495.0,-83.74202,Rachel Talalay
Science Fiction,193,38000000,Star Trek: Generations,8.105708,11/17/1994,120000000.0,215.78947368421052,David Carson
Action,193,38000000,Star Trek: Generations,8.105708,11/17/1994,120000000.0,215.78947368421052,David Carson
Adventure,193,38000000,Star Trek: Generations,8.105708,11/17/1994,120000000.0,215.78947368421052,David Carson
Thriller,193,38000000,Star Trek: Generations,8.105708,11/17/1994,120000000.0,215.78947368421052,David Carson
Crime,25066,6000000,Tales from the Hood,2.86007,5/24/1995,12000000.0,100.0,Rusty Cundieff
Horror,25066,6000000,Tales from the Hood,2.86007,5/24/1995,12000000.0,100.0,Rusty Cundieff
Thriller,25066,6000000,Tales from the Hood,2.86007,5/24/1995,12000000.0,100.0,Rusty Cundieff
Romance,1587,11000000,What's Eating Gilbert Grape,10.3919,12/17/1993,10032765.0,-8.793045454545455,Lasse Hallström
Drama,1587,11000000,What's Eating Gilbert Grape,10.3919,12/17/1993,10032765.0,-8.793045454545455,Lasse Hallström
Action,9271,30000000,Virtuosity,5.188399,8/4/1995,24048000.0,-19.84,Brett Leonard
Crime,9271,30000000,Virtuosity,5.188399,8/4/1995,24048000.0,-19.84,Brett Leonard
Science Fiction,9271,30000000,Virtuosity,5.188399,8/4/1995,24048000.0,-19.84,Brett Leonard
Thriller,9271,30000000,Virtuosity,5.188399,8/4/1995,24048000.0,-19.84,Brett Leonard
Comedy,2064,17000000,While You Were Sleeping,15.783615,4/21/1995,182057016.0,970.9236235294118,Jon Turteltaub
Drama,2064,17000000,While You Were Sleeping,15.783615,4/21/1995,182057016.0,970.9236235294118,Jon Turteltaub
Romance,2064,17000000,While You Were Sleeping,15.783615,4/21/1995,182057016.0,970.9236235294118,Jon Turteltaub
Drama,236,3000000,Muriel's Wedding,5.254847,9/29/1994,15119639.0,403.9879666666667,P.J. Hogan
Comedy,236,3000000,Muriel's Wedding,5.254847,9/29/1994,15119639.0,403.9879666666667,P.J. Hogan
Romance,236,3000000,Muriel's Wedding,5.254847,9/29/1994,15119639.0,403.9879666666667,P.J. Hogan
Comedy,3049,15000000,Ace Ventura: Pet Detective,11.247957,2/4/1994,107217396.0,614.7826399999999,Tom Shadyac
Mystery,3049,15000000,Ace Ventura: Pet Detective,11.247957,2/4/1994,107217396.0,614.7826399999999,Tom Shadyac
Thriller,10497,5000000,Bitter Moon,11.298195,9/2/1992,1862805.0,-62.7439,Roman Polanski
Drama,10497,5000000,Bitter Moon,11.298195,9/2/1992,1862805.0,-62.7439,Roman Polanski
Romance,10497,5000000,Bitter Moon,11.298195,9/2/1992,1862805.0,-62.7439,Roman Polanski
Action,9331,62000000,Clear and Present Danger,7.513245,8/3/1994,215887717.0,248.2059951612903,Phillip Noyce
Drama,9331,62000000,Clear and Present Danger,7.513245,8/3/1994,215887717.0,248.2059951612903,Phillip Noyce
Thriller,9331,62000000,Clear and Present Danger,7.513245,8/3/1994,215887717.0,248.2059951612903,Phillip Noyce
Drama,10731,45000000,The Client,15.263829,7/20/1994,117615211.0,161.36713555555556,Joel Schumacher
Thriller,10731,45000000,The Client,15.263829,7/20/1994,117615211.0,161.36713555555556,Joel Schumacher
Crime,10731,45000000,The Client,15.263829,7/20/1994,117615211.0,161.36713555555556,Joel Schumacher
Mystery,10731,45000000,The Client,15.263829,7/20/1994,117615211.0,161.36713555555556,Joel Schumacher
Fantasy,9495,15000000,The Crow,15.799336,5/11/1994,94000000.0,526.6666666666666,Alex Proyas
Action,9495,15000000,The Crow,15.799336,5/11/1994,94000000.0,526.6666666666666,Alex Proyas
Thriller,9495,15000000,The Crow,15.799336,5/11/1994,94000000.0,526.6666666666666,Alex Proyas
Fantasy,888,46000000,The Flintstones,15.019586,5/26/1994,341631208.0,642.6765391304348,Brian Levant
Comedy,888,46000000,The Flintstones,15.019586,5/26/1994,341631208.0,642.6765391304348,Brian Levant
Family,888,46000000,The Flintstones,15.019586,5/26/1994,341631208.0,642.6765391304348,Brian Levant
Comedy,13,55000000,Forrest Gump,48.307194,7/6/1994,677945399.0,1132.6279981818182,Robert Zemeckis
Drama,13,55000000,Forrest Gump,48.307194,7/6/1994,677945399.0,1132.6279981818182,Robert Zemeckis
Romance,13,55000000,Forrest Gump,48.307194,7/6/1994,677945399.0,1132.6279981818182,Robert Zemeckis
Comedy,712,6000000,Four Weddings and a Funeral,8.990345,3/9/1994,254700832.0,4145.013866666667,Mike Newell
Drama,712,6000000,Four Weddings and a Funeral,8.990345,3/9/1994,254700832.0,4145.013866666667,Mike Newell
Romance,712,6000000,Four Weddings and a Funeral,8.990345,3/9/1994,254700832.0,4145.013866666667,Mike Newell
Action,10879,45000000,I Love Trouble,3.570874,6/29/1994,61947267.0,37.66059333333333,Charles Shyer
Comedy,10879,45000000,I Love Trouble,3.570874,6/29/1994,61947267.0,37.66059333333333,Charles Shyer
Romance,10879,45000000,I Love Trouble,3.570874,6/29/1994,61947267.0,37.66059333333333,Charles Shyer
Family,8587,45000000,The Lion King,21.605761,6/23/1994,788241776.0,1651.6483911111113,Roger Allers
Animation,8587,45000000,The Lion King,21.605761,6/23/1994,788241776.0,1651.6483911111113,Roger Allers
Drama,8587,45000000,The Lion King,21.605761,6/23/1994,788241776.0,1651.6483911111113,Roger Allers
Drama,1689,35000000,Little Buddha,5.681522,12/1/1993,4858139.0,-86.11960285714285,Bernardo Bertolucci
History,1689,35000000,Little Buddha,5.681522,12/1/1993,4858139.0,-86.11960285714285,Bernardo Bertolucci
Horror,11596,14000000,New Nightmare,9.860522,10/13/1994,18090181.0,29.21557857142857,Wes Craven
Thriller,11596,14000000,New Nightmare,9.860522,10/13/1994,18090181.0,29.21557857142857,Wes Craven
Mystery,11596,14000000,New Nightmare,9.860522,10/13/1994,18090181.0,29.21557857142857,Wes Craven
Fantasy,11596,14000000,New Nightmare,9.860522,10/13/1994,18090181.0,29.21557857142857,Wes Craven
Romance,854,23000000,The Mask,14.13488,7/29/1994,351583407.0,1428.6235086956522,Chuck Russell
Comedy,854,23000000,The Mask,14.13488,7/29/1994,351583407.0,1428.6235086956522,Chuck Russell
Crime,854,23000000,The Mask,14.13488,7/29/1994,351583407.0,1428.6235086956522,Chuck Russell
Fantasy,854,23000000,The Mask,14.13488,7/29/1994,351583407.0,1428.6235086956522,Chuck Russell
Comedy,36593,30000000,The Naked Gun 33⅓: The Final Insult,10.587232,3/18/1994,51132598.0,70.44199333333333,Peter Segal
Crime,36593,30000000,The Naked Gun 33⅓: The Final Insult,10.587232,3/18/1994,51132598.0,70.44199333333333,Peter Segal
Drama,2788,11500000,Reality Bites,6.514592,2/18/1994,20079850.0,74.60739130434783,Ben Stiller
Crime,10427,8000000,Red Rock West,5.137903,7/8/1993,2000000.0,-75.0,John Dahl
Drama,10427,8000000,Red Rock West,5.137903,7/8/1993,2000000.0,-75.0,John Dahl
Thriller,10427,8000000,Red Rock West,5.137903,7/8/1993,2000000.0,-75.0,John Dahl
Action,1637,30000000,Speed,10.859292,6/9/1994,350448145.0,1068.1604833333333,Jan de Bont
Adventure,1637,30000000,Speed,10.859292,6/9/1994,350448145.0,1068.1604833333333,Jan de Bont
Crime,1637,30000000,Speed,10.859292,6/9/1994,350448145.0,1068.1604833333333,Jan de Bont
Thriller,8831,27000000,Timecop,8.907074,9/15/1994,101646581.0,276.4688185185185,Peter Hyams
Science Fiction,8831,27000000,Timecop,8.907074,9/15/1994,101646581.0,276.4688185185185,Peter Hyams
Action,8831,27000000,Timecop,8.907074,9/15/1994,101646581.0,276.4688185185185,Peter Hyams
Crime,8831,27000000,Timecop,8.907074,9/15/1994,101646581.0,276.4688185185185,Peter Hyams
Action,36955,115000000,True Lies,11.396099,7/14/1994,378882411.0,229.46296608695653,James Cameron
Thriller,36955,115000000,True Lies,11.396099,7/14/1994,378882411.0,229.46296608695653,James Cameron
Drama,12160,63000000,Wyatt Earp,9.277147,6/24/1994,25052000.0,-60.23492063492063,Lawrence Kasdan
Action,12160,63000000,Wyatt Earp,9.277147,6/24/1994,25052000.0,-60.23492063492063,Lawrence Kasdan
Western,12160,63000000,Wyatt Earp,9.277147,6/24/1994,25052000.0,-60.23492063492063,Lawrence Kasdan
Action,26352,10000000,A Low Down Dirty Shame,3.021526,11/23/1994,29392418.0,193.92418,Keenen Ivory Wayans
Comedy,26352,10000000,A Low Down Dirty Shame,3.021526,11/23/1994,29392418.0,193.92418,Keenen Ivory Wayans
Crime,26352,10000000,A Low Down Dirty Shame,3.021526,11/23/1994,29392418.0,193.92418,Keenen Ivory Wayans
Crime,22067,7000000,Jason's Lyric,0.912909,9/28/1994,20851521.0,197.87887142857144,Doug McHenry
Drama,22067,7000000,Jason's Lyric,0.912909,9/28/1994,20851521.0,197.87887142857144,Doug McHenry
Romance,22067,7000000,Jason's Lyric,0.912909,9/28/1994,20851521.0,197.87887142857144,Doug McHenry
Action,11667,35000000,Street Fighter,13.58449,12/22/1994,99423521.0,184.06720285714286,Steven E. de Souza
Adventure,11667,35000000,Street Fighter,13.58449,12/22/1994,99423521.0,184.06720285714286,Steven E. de Souza
Thriller,11667,35000000,Street Fighter,13.58449,12/22/1994,99423521.0,184.06720285714286,Steven E. de Souza
Action,8011,26000000,Highlander: The Final Dimension,6.866634,11/29/1994,36800000.0,41.53846153846154,Andrew Morahan
Fantasy,8011,26000000,Highlander: The Final Dimension,6.866634,11/29/1994,36800000.0,41.53846153846154,Andrew Morahan
Science Fiction,8011,26000000,Highlander: The Final Dimension,6.866634,11/29/1994,36800000.0,41.53846153846154,Andrew Morahan
Horror,2654,8000000,In the Mouth of Madness,8.497643,12/12/1994,8946600.0,11.8325,John Carpenter
Mystery,2654,8000000,In the Mouth of Madness,8.497643,12/12/1994,8946600.0,11.8325,John Carpenter
Thriller,2654,8000000,In the Mouth of Madness,8.497643,12/12/1994,8946600.0,11.8325,John Carpenter
Drama,10436,34000000,The Age of Innocence,8.013617,9/17/1993,32255440.0,-5.131058823529411,Martin Scorsese
Romance,10436,34000000,The Age of Innocence,8.013617,9/17/1993,32255440.0,-5.131058823529411,Martin Scorsese
Comedy,46094,17080000,The Air Up There,1.896273,1/7/1994,21011500.0,23.018149882903984,Paul Michael Glaser
Family,46094,17080000,The Air Up There,1.896273,1/7/1994,21011500.0,23.018149882903984,Paul Michael Glaser
Action,306,50000000,Beverly Hills Cop III,11.787784,5/24/1994,119208989.0,138.417978,John Landis
Comedy,306,50000000,Beverly Hills Cop III,11.787784,5/24/1994,119208989.0,138.417978,John Landis
Crime,306,50000000,Beverly Hills Cop III,11.787784,5/24/1994,119208989.0,138.417978,John Landis
Horror,4722,13000000,Body Snatchers,6.559693,6/9/1993,428868.0,-96.70101538461539,Abel Ferrara
Science Fiction,4722,13000000,Body Snatchers,6.559693,6/9/1993,428868.0,-96.70101538461539,Abel Ferrara
Thriller,4722,13000000,Body Snatchers,6.559693,6/9/1993,428868.0,-96.70101538461539,Abel Ferrara
Drama,1607,22000000,A Bronx Tale,6.115628,9/14/1993,17287898.0,-21.418645454545455,Robert De Niro
Crime,1607,22000000,A Bronx Tale,6.115628,9/14/1993,17287898.0,-21.418645454545455,Robert De Niro
Drama,117553,13000000,Calendar Girl,1.316741,9/3/1993,2570145.0,-80.22965384615385,John Whitesell
Comedy,117553,13000000,Calendar Girl,1.316741,9/3/1993,2570145.0,-80.22965384615385,John Whitesell
Action,6075,30000000,Carlito's Way,8.698509,11/10/1993,36516012.0,21.720039999999997,Brian De Palma
Crime,6075,30000000,Carlito's Way,8.698509,11/10/1993,36516012.0,21.720039999999997,Brian De Palma
Drama,6075,30000000,Carlito's Way,8.698509,11/10/1993,36516012.0,21.720039999999997,Brian De Palma
Thriller,6075,30000000,Carlito's Way,8.698509,11/10/1993,36516012.0,21.720039999999997,Brian De Palma
Action,9350,70000000,Cliffhanger,9.830853,5/28/1993,255000211.0,264.2860157142857,Renny Harlin
Adventure,9350,70000000,Cliffhanger,9.830853,5/28/1993,255000211.0,264.2860157142857,Renny Harlin
Thriller,9350,70000000,Cliffhanger,9.830853,5/28/1993,255000211.0,264.2860157142857,Renny Harlin
Drama,2124,40000000,Color of Night,14.228963,8/19/1994,19726050.0,-50.684875,Richard Rush
Mystery,2124,40000000,Color of Night,14.228963,8/19/1994,19726050.0,-50.684875,Richard Rush
Romance,2124,40000000,Color of Night,14.228963,8/19/1994,19726050.0,-50.684875,Richard Rush
Thriller,2124,40000000,Color of Night,14.228963,8/19/1994,19726050.0,-50.684875,Richard Rush
Comedy,9571,6900000,Dazed and Confused,6.8652,9/24/1993,7993039.0,15.841144927536233,Richard Linklater
Drama,9571,6900000,Dazed and Confused,6.8652,9/24/1993,7993039.0,15.841144927536233,Richard Linklater
Crime,9739,57000000,Demolition Man,11.626116,10/8/1993,159055768.0,179.04520701754385,Marco Brambilla
Action,9739,57000000,Demolition Man,11.626116,10/8/1993,159055768.0,179.04520701754385,Marco Brambilla
Science Fiction,9739,57000000,Demolition Man,11.626116,10/8/1993,159055768.0,179.04520701754385,Marco Brambilla
Comedy,9024,30000000,For Love or Money,8.468869,10/1/1993,11146270.0,-62.84576666666667,Barry Sonnenfeld
Romance,9024,30000000,For Love or Money,8.468869,10/1/1993,11146270.0,-62.84576666666667,Barry Sonnenfeld
Drama,37233,42000000,The Firm,9.678367,6/30/1993,270248367.0,543.4484928571429,Sydney Pollack
Mystery,37233,42000000,The Firm,9.678367,6/30/1993,270248367.0,543.4484928571429,Sydney Pollack
Thriller,37233,42000000,The Firm,9.678367,6/30/1993,270248367.0,543.4484928571429,Sydney Pollack
Family,1634,20000000,Free Willy,5.990572,7/16/1993,153698625.0,668.493125,Simon Wincer
Adventure,1634,20000000,Free Willy,5.990572,7/16/1993,153698625.0,668.493125,Simon Wincer
Adventure,5503,44000000,The Fugitive,10.08937,8/6/1993,368875760.0,738.354,Andrew Davis
Action,5503,44000000,The Fugitive,10.08937,8/6/1993,368875760.0,738.354,Andrew Davis
Thriller,5503,44000000,The Fugitive,10.08937,8/6/1993,368875760.0,738.354,Andrew Davis
Crime,5503,44000000,The Fugitive,10.08937,8/6/1993,368875760.0,738.354,Andrew Davis
Mystery,5503,44000000,The Fugitive,10.08937,8/6/1993,368875760.0,738.354,Andrew Davis
History,35588,35000000,Geronimo: An American Legend,4.653462,12/10/1993,18635620.0,-46.75537142857143,Walter Hill
Action,35588,35000000,Geronimo: An American Legend,4.653462,12/10/1993,18635620.0,-46.75537142857143,Walter Hill
Drama,35588,35000000,Geronimo: An American Legend,4.653462,12/10/1993,18635620.0,-46.75537142857143,Walter Hill
Western,35588,35000000,Geronimo: An American Legend,4.653462,12/10/1993,18635620.0,-46.75537142857143,Walter Hill
Action,2019,18000000,Hard Target,7.834351,8/20/1993,74189677.0,312.1648722222222,John Woo
Adventure,2019,18000000,Hard Target,7.834351,8/20/1993,74189677.0,312.1648722222222,John Woo
Crime,2019,18000000,Hard Target,7.834351,8/20/1993,74189677.0,312.1648722222222,John Woo
Thriller,2019,18000000,Hard Target,7.834351,8/20/1993,74189677.0,312.1648722222222,John Woo
Action,9255,25000000,Hot Shots! Part Deux,13.482371,5/21/1993,133752825.0,435.0113,Jim Abrahams
Comedy,9255,25000000,Hot Shots! Part Deux,13.482371,5/21/1993,133752825.0,435.0113,Jim Abrahams
War,9255,25000000,Hot Shots! Part Deux,13.482371,5/21/1993,133752825.0,435.0113,Jim Abrahams
Action,9386,40000000,In the Line of Fire,12.637158,7/8/1993,176997168.0,342.49291999999997,Wolfgang Petersen
